VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-01-18 09:16:46,2024-01-18 09:38:06,1,6.24,1,N,13,233,2,29.6,0.0,0.5,0.0,0.0,1.0,33.6,2.5,0.0
2,2024-01-02 14:01:25,2024-01-02 14:42:30,1,5.95,1,N,236,82,1,38.7,0.0,0.5,8.54,0.0,1.0,51.24,2.5,0.0
2,2024-01-15 14:08:01,2024-01-15 14:08:01,1,0.01,5,N,249,264,1,86.0,0.0,0.0,21.5,0.0,0.0,107.5,0.0,0.0
1,2024-01-24 11:20:16,2024-01-24 11:25:19,1,0.4,1,N,163,163,1,6.5,2.5,0.5,1.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-13 18:31:03,2024-01-13 18:55:52,1,3.43,1,N,164,87,1,22.6,0.0,0.5,5.32,0.0,1.0,31.92,2.5,0.0
1,2024-01-08 18:07:14,2024-01-08 18:17:48,1,1.4,1,N,246,142,1,10.7,5.0,0.5,4.3,0.0,1.0,21.5,2.5,0.0
1,2024-01-25 13:56:17,2024-01-25 14:22:19,1,5.2,1,N,161,87,1,28.2,2.5,0.5,6.4,0.0,1.0,38.6,2.5,0.0
2,2024-01-05 16:02:07,2024-01-05 16:04:06,1,0.45,1,N,140,262,1,4.4,2.5,0.5,2.73,0.0,1.0,13.63,2.5,0.0
2,2024-01-27 01:07:52,2024-01-27 01:23:59,1,6.14,1,N,141,231,1,28.2,1.0,0.5,8.3,0.0,1.0,41.5,2.5,0.0
1,2024-01-04 15:17:49,2024-01-04 15:38:36,1,4.8,1,N,151,264,1,26.8,2.5,0.5,6.15,0.0,1.0,36.95,2.5,0.0
2,2024-01-28 09:52:37,2024-01-28 10:04:06,1,1.47,1,N,107,186,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0
2,2024-01-28 18:28:42,2024-01-28 18:39:55,5,2.45,1,N,233,263,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0
2,2024-01-18 01:44:30,2024-01-18 01:52:26,1,1.5,1,N,163,164,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,2024-01-25 23:00:40,2024-01-25 23:29:04,1,14.78,1,N,132,165,2,57.6,1.0,0.5,0.0,0.0,1.0,61.85,0.0,1.75
2,2024-01-23 20:29:35,2024-01-23 20:35:39,1,1.67,1,N,231,88,1,9.3,1.0,0.5,2.0,0.0,1.0,16.3,2.5,0.0
2,2024-01-12 20:45:34,2024-01-12 21:01:41,3,2.14,1,N,143,162,1,14.9,1.0,0.5,1.0,0.0,1.0,20.9,2.5,0.0
2,2024-01-31 18:02:11,2024-01-31 18:13:39,1,1.47,1,N,246,230,1,12.1,2.5,0.5,3.72,0.0,1.0,22.32,2.5,0.0
2,2024-01-02 21:35:51,2024-01-02 22:01:42,1,4.59,1,N,211,141,1,26.8,1.0,0.5,2.0,0.0,1.0,33.8,2.5,0.0
2,2024-01-24 10:57:34,2024-01-24 11:15:08,1,2.59,1,N,68,125,1,18.4,0.0,0.5,4.0,0.0,1.0,26.4,2.5,0.0
2,2024-01-07 16:51:21,2024-01-07 17:07:00,1,1.91,1,N,162,246,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0
1,2024-01-14 10:53:47,2024-01-14 11:02:05,3,1.4,1,N,264,264,1,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0
1,2024-01-07 16:36:32,2024-01-07 16:44:57,1,1.5,1,N,162,262,2,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2.5,0.0
2,2024-01-17 11:16:35,2024-01-17 12:02:45,2,3.86,1,N,13,230,2,39.4,0.0,0.5,0.0,0.0,1.0,43.4,2.5,0.0
2,2024-01-04 06:59:08,2024-01-04 07:04:10,1,0.71,1,N,100,161,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
1,2024-01-14 16:41:05,2024-01-14 16:52:18,1,1.1,1,N,239,48,2,11.4,5.0,0.5,0.0,0.0,1.0,17.9,2.5,0.0
2,2024-01-10 21:25:00,2024-01-10 21:45:10,1,5.35,1,N,68,262,1,26.1,1.0,0.5,4.0,0.0,1.0,35.1,2.5,0.0
1,2024-01-08 07:47:13,2024-01-08 07:51:36,1,0.8,1,N,262,140,1,6.5,2.5,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2024-01-08 18:20:50,2024-01-08 18:27:20,1,1.13,1,N,246,230,1,7.9,2.5,0.5,2.0,0.0,1.0,16.4,2.5,0.0
1,2024-01-10 23:36:22,2024-01-10 23:40:21,1,0.9,1,N,262,140,1,6.5,3.5,0.5,2.0,0.0,1.0,13.5,2.5,0.0
1,2024-01-27 12:31:09,2024-01-27 12:42:12,2,2.0,1,N,48,238,1,12.1,2.5,0.5,2.0,0.0,1.0,18.1,2.5,0.0
2,2024-01-10 15:46:52,2024-01-10 15:49:52,1,0.35,1,N,161,161,2,5.1,0.0,0.5,0.0,0.0,1.0,9.1,2.5,0.0
2,2024-01-05 18:44:58,2024-01-05 18:59:10,2,1.46,1,N,230,143,1,13.5,2.5,0.5,2.0,0.0,1.0,22.0,2.5,0.0
2,2024-01-09 13:22:23,2024-01-09 13:41:02,1,3.02,1,N,261,68,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0
2,2024-01-16 08:41:54,2024-01-16 08:57:26,1,1.33,1,N,230,164,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0
2,2024-01-03 02:34:27,2024-01-03 02:44:27,1,4.96,1,N,157,256,1,21.9,1.0,0.5,4.88,0.0,1.0,29.28,0.0,0.0
2,2024-01-13 10:33:17,2024-01-13 10:52:42,2,3.96,1,N,137,142,1,21.2,0.0,0.5,5.04,0.0,1.0,30.24,2.5,0.0
2,2024-01-10 23:18:09,2024-01-10 23:37:54,1,9.09,1,N,138,17,1,38.0,6.0,0.5,5.0,0.0,1.0,52.25,0.0,1.75
1,2024-01-09 14:21:59,2024-01-09 14:47:21,1,2.3,1,N,229,186,1,21.2,2.5,0.5,7.55,0.0,1.0,32.75,2.5,0.0
1,2024-01-27 13:55:18,2024-01-27 14:00:58,1,0.4,1,N,113,234,1,6.5,2.5,0.5,2.65,0.0,1.0,13.15,2.5,0.0
1,2024-01-25 19:12:48,2024-01-25 19:48:43,1,7.0,1,N,164,225,1,34.5,5.0,0.5,10.25,0.0,1.0,51.25,2.5,0.0
1,2024-01-21 12:50:06,2024-01-21 12:58:47,1,1.0,1,N,170,186,2,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2.5,0.0
2,2024-01-12 07:41:57,2024-01-12 07:56:28,1,2.21,1,N,113,209,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0
2,2024-01-19 13:56:49,2024-01-19 14:27:30,1,3.29,1,N,161,113,2,25.4,0.0,0.5,0.0,0.0,1.0,29.4,2.5,0.0
2,2024-01-06 08:14:26,2024-01-06 08:31:42,2,4.43,1,N,50,4,2,22.6,0.0,0.5,0.0,0.0,1.0,26.6,2.5,0.0
2,2024-01-23 18:17:27,2024-01-23 18:26:54,1,1.04,1,N,237,140,1,10.0,2.5,0.5,4.95,0.0,1.0,21.45,2.5,0.0
2,2024-01-22 17:43:22,2024-01-22 17:47:20,1,0.61,1,N,79,137,1,6.5,2.5,0.5,4.0,0.0,1.0,17.0,2.5,0.0
2,2024-01-06 10:43:34,2024-01-06 10:54:37,1,1.02,1,N,246,100,1,11.4,0.0,0.5,2.0,0.0,1.0,17.4,2.5,0.0
2,2024-01-13 22:11:50,2024-01-13 22:11:54,1,0.0,5,N,202,202,1,80.0,0.0,0.0,16.2,0.0,1.0,97.2,0.0,0.0
1,2024-01-31 10:59:49,2024-01-31 11:16:58,1,2.1,1,N,239,140,2,17.0,2.5,0.5,0.0,0.0,1.0,21.0,2.5,0.0
2,2024-01-15 19:53:07,2024-01-15 20:34:33,1,18.69,2,N,132,230,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75
2,2024-01-01 13:44:54,2024-01-01 13:53:29,3,1.58,1,N,231,113,1,10.7,0.0,0.5,2.2,0.0,1.0,16.9,2.5,0.0
2,2024-01-18 16:45:41,2024-01-18 17:19:52,6,6.03,1,N,230,116,1,32.4,2.5,0.5,7.78,0.0,1.0,46.68,2.5,0.0
1,2024-01-06 13:54:21,2024-01-06 14:03:10,1,1.4,1,N,238,236,1,9.3,2.5,0.5,2.65,0.0,1.0,15.95,2.5,0.0
2,2024-01-19 19:38:36,2024-01-19 19:50:49,1,2.07,1,N,263,238,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
2,2024-01-30 17:38:41,2024-01-30 17:44:17,1,1.01,1,N,238,166,1,7.9,2.5,0.5,2.38,0.0,1.0,14.28,0.0,0.0
2,2024-01-05 15:28:33,2024-01-05 15:42:06,1,2.02,1,N,140,142,1,13.5,0.0,0.5,2.75,0.0,1.0,20.25,2.5,0.0
1,2024-01-06 14:25:49,2024-01-06 14:37:06,1,2.2,1,N,43,142,1,14.2,2.5,0.5,3.64,0.0,1.0,21.84,2.5,0.0
2,2024-01-27 02:07:43,2024-01-27 02:14:19,1,1.2,1,N,148,249,1,8.6,1.0,0.5,2.0,0.0,1.0,15.6,2.5,0.0
2,2024-01-25 14:58:56,2024-01-25 15:48:24,2,17.22,2,N,132,68,1,70.0,0.0,0.5,16.19,6.94,1.0,97.13,2.5,0.0
1,2024-01-28 11:19:23,2024-01-28 11:42:02,1,3.8,1,N,261,161,1,21.2,2.5,0.5,5.05,0.0,1.0,30.25,2.5,0.0
2,2024-01-09 17:27:52,2024-01-09 17:34:04,1,0.52,1,N,234,234,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,2024-01-24 16:11:58,2024-01-24 16:38:30,1,3.68,1,N,140,166,1,25.4,2.5,0.5,6.38,0.0,1.0,38.28,2.5,0.0
2,2024-01-16 12:46:41,2024-01-16 13:05:51,1,1.69,1,N,237,170,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0
2,2024-01-12 08:25:40,2024-01-12 08:43:50,1,7.32,1,N,132,63,2,30.3,0.0,0.5,0.0,0.0,1.0,33.55,0.0,1.75
2,2024-01-19 20:49:46,2024-01-19 21:19:54,1,17.51,2,N,132,186,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75
2,2024-01-27 18:47:44,2024-01-27 18:56:37,1,1.52,1,N,239,236,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0
2,2024-01-23 17:20:12,2024-01-23 17:30:23,2,0.71,1,N,237,229,1,10.0,2.5,0.5,4.95,0.0,1.0,21.45,2.5,0.0
2,2024-01-24 11:55:13,2024-01-24 12:19:34,1,2.62,1,N,144,161,1,22.6,0.0,0.5,3.99,0.0,1.0,30.59,2.5,0.0
2,2024-01-07 10:59:36,2024-01-07 11:04:08,1,1.1,1,N,107,79,1,7.2,0.0,0.5,1.68,0.0,1.0,12.88,2.5,0.0
2,2024-01-19 10:51:16,2024-01-19 10:56:52,1,1.05,1,N,249,68,1,7.2,0.0,0.5,2.8,0.0,1.0,14.0,2.5,0.0
2,2024-01-27 14:14:34,2024-01-27 14:37:51,1,2.2,1,N,43,163,1,20.5,0.0,0.5,6.12,0.0,1.0,30.62,2.5,0.0
2,2024-01-09 07:34:28,2024-01-09 07:39:12,1,0.84,1,N,164,161,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2024-01-22 22:46:41,2024-01-22 23:03:40,1,6.68,1,N,132,216,2,28.9,1.0,0.5,0.0,0.0,1.0,33.15,0.0,1.75
2,2024-01-16 07:20:23,2024-01-16 07:32:14,1,2.64,1,N,263,162,1,14.2,0.0,0.5,2.73,0.0,1.0,20.93,2.5,0.0
2,2024-01-05 19:15:04,2024-01-05 19:29:01,1,4.25,1,N,87,107,1,20.5,2.5,0.5,5.0,0.0,1.0,32.0,2.5,0.0
2,2024-01-06 15:42:38,2024-01-06 15:50:18,6,0.95,1,N,90,68,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
2,2024-01-24 13:22:14,2024-01-24 13:38:13,1,1.06,1,N,100,163,1,14.9,0.0,0.5,1.5,0.0,1.0,20.4,2.5,0.0
2,2024-01-24 17:07:09,2024-01-24 17:33:55,1,2.82,1,N,230,113,1,23.3,2.5,0.5,7.45,0.0,1.0,37.25,2.5,0.0
2,2024-01-15 21:06:38,2024-01-15 21:12:54,3,1.27,1,N,238,143,1,8.6,1.0,0.5,0.5,0.0,1.0,14.1,2.5,0.0
2,2024-01-04 15:55:20,2024-01-04 16:23:56,6,1.92,1,N,107,230,2,24.0,0.0,0.5,0.0,0.0,1.0,28.0,2.5,0.0
2,2024-01-03 13:19:49,2024-01-03 13:25:15,1,0.65,1,N,107,79,1,7.2,0.0,0.5,5.0,0.0,1.0,16.2,2.5,0.0
2,2024-01-28 13:26:26,2024-01-28 13:32:46,5,0.85,1,N,100,68,2,7.9,0.0,0.5,0.0,0.0,1.0,11.9,2.5,0.0
2,2024-01-10 14:35:46,2024-01-10 14:48:06,1,1.65,1,N,236,162,1,13.5,0.0,0.5,1.2,0.0,1.0,18.7,2.5,0.0
2,2024-01-13 12:01:14,2024-01-13 12:11:23,5,1.51,1,N,163,143,1,11.4,0.0,0.5,1.54,0.0,1.0,16.94,2.5,0.0
2,2024-01-07 13:57:45,2024-01-07 14:18:47,1,3.59,1,N,116,236,1,22.6,0.0,0.5,5.32,0.0,1.0,31.92,2.5,0.0
2,2024-01-01 03:29:28,2024-01-01 03:42:42,2,3.0,1,N,164,145,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,2024-01-12 23:32:51,2024-01-13 00:14:01,1,21.38,2,N,132,125,1,70.0,0.0,0.5,15.15,0.0,1.0,90.9,2.5,1.75
2,2024-01-17 17:38:28,2024-01-17 17:46:40,1,1.1,1,N,142,238,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,2024-01-31 19:54:49,2024-01-31 20:15:46,2,8.26,4,N,132,265,1,44.3,2.5,0.5,15.24,0.0,1.0,67.79,2.5,1.75
2,2024-01-29 10:49:06,2024-01-29 11:00:19,1,0.57,1,N,229,170,1,10.7,0.0,0.5,3.67,0.0,1.0,18.37,2.5,0.0
1,2024-01-02 14:33:35,2024-01-02 14:44:45,1,1.5,1,N,162,142,1,12.1,2.5,0.5,1.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-05 12:32:35,2024-01-05 12:35:18,5,0.38,1,N,107,234,2,5.1,0.0,0.5,0.0,0.0,1.0,9.1,2.5,0.0
2,2024-01-22 09:49:08,2024-01-22 09:49:11,1,0.14,5,N,125,125,1,82.0,0.0,0.5,20.88,0.0,1.0,104.38,0.0,0.0
2,2024-01-18 12:59:09,2024-01-18 13:14:49,1,0.95,1,N,144,148,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0
2,2024-01-21 22:21:41,2024-01-21 22:54:19,1,18.19,2,N,132,231,1,70.0,0.0,0.5,15.15,0.0,1.0,90.9,2.5,1.75
2,2024-01-10 15:08:55,2024-01-10 15:20:14,1,1.44,1,N,236,161,1,12.1,0.0,0.5,4.83,0.0,1.0,20.93,2.5,0.0
2,2024-01-28 22:26:39,2024-01-28 22:56:43,2,11.99,1,N,138,90,4,49.9,6.0,0.5,0.0,6.94,1.0,68.59,2.5,1.75
2,2024-01-09 14:53:03,2024-01-09 14:53:24,2,0.0,2,N,246,246,2,70.0,0.0,0.5,0.0,0.0,1.0,74.0,2.5,0.0
2,2024-01-08 09:28:56,2024-01-08 09:33:59,1,0.98,1,N,43,164,1,7.2,0.0,0.5,1.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-13 20:43:24,2024-01-13 21:13:15,1,4.21,1,N,113,236,1,28.2,1.0,0.5,8.3,0.0,1.0,41.5,2.5,0.0
1,2024-01-24 21:03:17,2024-01-24 21:06:23,1,0.3,1,N,170,161,1,4.4,3.5,0.5,2.0,0.0,1.0,11.4,2.5,0.0
2,2024-01-31 21:48:07,2024-01-31 22:03:14,2,2.26,1,N,230,239,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,2024-01-25 18:02:11,2024-01-25 18:14:54,1,1.03,1,N,43,141,1,12.1,2.5,0.5,3.72,0.0,1.0,22.32,2.5,0.0
2,2024-01-23 23:46:58,2024-01-24 00:02:18,1,3.1,1,N,125,66,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
1,2024-01-08 07:19:28,2024-01-08 07:25:44,1,1.2,1,N,151,236,1,8.6,2.5,0.5,2.0,0.0,1.0,14.6,2.5,0.0
2,2024-01-08 21:14:51,2024-01-08 21:30:44,1,2.31,1,N,158,162,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,2024-01-20 04:06:20,2024-01-20 04:17:19,1,1.91,1,N,249,137,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-01-27 02:13:16,2024-01-27 02:18:57,1,0.75,1,N,144,79,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
1,2024-01-21 16:35:54,2024-01-21 16:49:08,1,2.0,1,N,113,164,2,12.8,2.5,0.5,0.0,0.0,1.0,16.8,2.5,0.0
2,2024-01-09 11:23:36,2024-01-09 11:46:17,1,3.25,1,N,234,236,1,21.9,0.0,0.5,1.0,0.0,1.0,26.9,2.5,0.0
2,2024-01-20 16:41:23,2024-01-20 16:45:29,1,0.64,1,N,90,68,2,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0
2,2024-01-19 11:37:54,2024-01-19 11:58:05,2,2.9,1,N,170,263,1,19.8,0.0,0.5,5.95,0.0,1.0,29.75,2.5,0.0
2,2024-01-20 18:04:14,2024-01-20 18:06:00,1,0.05,1,N,132,132,2,3.7,0.0,0.5,0.0,0.0,1.0,6.95,0.0,1.75
2,2024-01-17 18:27:44,2024-01-17 18:43:04,1,1.92,1,N,249,148,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0
2,2024-01-07 19:31:06,2024-01-07 19:34:38,2,0.86,1,N,48,68,1,6.5,0.0,0.5,1.58,0.0,1.0,12.08,2.5,0.0
2,2024-01-01 05:43:19,2024-01-01 05:55:39,6,3.93,1,N,170,238,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0
1,2024-01-31 17:51:26,2024-01-31 18:04:43,1,1.2,1,N,163,237,1,12.1,5.0,0.5,3.7,0.0,1.0,22.3,2.5,0.0
2,2024-01-17 23:29:40,2024-01-17 23:37:41,1,2.03,1,N,231,68,1,11.4,1.0,0.5,1.0,0.0,1.0,17.4,2.5,0.0
2,2024-01-01 04:08:48,2024-01-01 04:17:59,,3.29,,,79,140,0,17.36,0.0,0.5,0.0,0.0,1.0,21.36,,
2,2024-01-20 00:55:44,2024-01-20 01:05:19,1,3.96,1,N,79,66,1,17.7,1.0,0.5,5.67,0.0,1.0,28.37,2.5,0.0
2,2024-01-11 04:52:47,2024-01-11 04:54:55,1,0.97,1,N,140,263,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-01-30 11:14:30,2024-01-30 11:36:31,3,2.29,1,N,107,161,1,19.8,0.0,0.5,4.76,0.0,1.0,28.56,2.5,0.0
1,2024-01-11 23:28:38,2024-01-11 23:33:21,1,0.8,1,N,238,43,1,7.2,1.0,0.5,1.0,0.0,1.0,10.7,0.0,0.0
2,2024-01-19 07:16:07,2024-01-19 07:30:44,1,3.22,1,N,24,163,1,17.7,0.0,0.5,2.17,0.0,1.0,23.87,2.5,0.0
2,2024-01-15 10:10:59,2024-01-15 10:31:44,1,8.59,1,N,138,236,1,35.9,5.0,0.5,13.4,6.94,1.0,66.99,2.5,1.75
2,2024-01-18 08:44:20,2024-01-18 08:48:44,1,0.82,1,N,141,141,2,6.5,0.0,0.5,0.0,0.0,1.0,10.5,2.5,0.0
2,2024-01-12 00:58:07,2024-01-12 01:11:57,1,3.0,1,N,142,41,1,17.0,1.0,0.5,5.5,0.0,1.0,27.5,2.5,0.0
2,2024-01-01 04:05:32,2024-01-01 04:27:54,,8.47,,,161,243,0,60.03,0.0,0.5,0.0,0.0,1.0,64.03,,
1,2024-01-29 16:11:34,2024-01-29 17:38:28,1,9.8,99,N,244,82,1,34.5,0.0,0.5,0.0,6.94,1.0,42.94,0.0,0.0
2,2024-01-22 17:22:59,2024-01-22 17:25:42,1,0.38,1,N,142,48,2,4.4,2.5,0.5,0.0,0.0,1.0,10.9,2.5,0.0
2,2024-01-27 11:31:15,2024-01-27 11:50:39,1,3.64,1,N,249,48,1,21.9,0.0,0.5,2.1,0.0,1.0,28.0,2.5,0.0
2,2024-01-04 22:42:15,2024-01-04 22:59:42,1,4.11,1,N,249,25,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0
2,2024-01-31 19:50:00,2024-01-31 20:02:08,1,2.6,1,N,142,236,1,14.9,2.5,0.5,2.0,0.0,1.0,23.4,2.5,0.0
2,2024-01-23 10:16:09,2024-01-23 10:25:08,6,1.35,1,N,233,107,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
1,2024-01-03 01:27:48,2024-01-03 01:38:13,1,2.7,1,N,161,79,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0
2,2024-01-26 15:04:47,2024-01-26 15:12:24,1,1.32,1,N,238,236,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0
2,2024-01-24 17:25:56,2024-01-24 17:49:17,3,2.91,1,N,162,231,1,21.9,2.5,0.5,5.68,0.0,1.0,34.08,2.5,0.0
2,2024-01-13 00:00:45,2024-01-13 00:18:38,,3.78,,,79,48,0,23.75,0.0,0.5,0.0,0.0,1.0,27.75,,
2,2024-01-11 19:21:00,2024-01-11 19:36:30,4,0.95,1,N,161,186,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
1,2024-01-19 13:56:15,2024-01-19 13:58:12,1,0.3,1,N,163,163,1,4.4,2.5,0.5,1.65,0.0,1.0,10.05,2.5,0.0
2,2024-01-18 20:44:22,2024-01-18 20:57:12,1,1.91,1,N,163,239,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0
2,2024-01-31 16:31:07,2024-01-31 16:47:11,1,2.77,1,N,48,238,4,-17.0,-2.5,-0.5,0.0,0.0,-1.0,-23.5,-2.5,0.0
1,2024-01-25 14:56:06,2024-01-25 15:03:43,1,1.0,1,N,170,107,2,8.6,2.5,0.5,0.0,0.0,1.0,12.6,2.5,0.0
2,2024-01-11 18:37:34,2024-01-11 18:55:19,1,3.08,1,N,231,186,1,19.8,2.5,0.5,3.94,0.0,1.0,30.24,2.5,0.0
2,2024-01-28 16:30:12,2024-01-28 16:48:36,2,2.56,1,N,237,107,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0
1,2024-01-08 16:39:41,2024-01-08 16:47:03,2,1.1,1,N,237,163,1,9.3,5.0,0.5,0.0,0.0,1.0,15.8,2.5,0.0
2,2024-01-13 14:28:30,2024-01-13 14:36:13,2,0.8,1,N,148,211,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
2,2024-01-11 20:54:33,2024-01-11 21:11:05,4,4.23,1,N,170,75,2,21.9,1.0,0.5,0.0,0.0,1.0,26.9,2.5,0.0
1,2024-01-25 12:08:41,2024-01-25 12:26:18,1,3.4,1,N,140,146,1,17.7,2.5,0.5,5.0,0.0,1.0,26.7,2.5,0.0
2,2024-01-12 09:09:50,2024-01-12 09:18:03,1,1.3,1,N,237,162,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2024-01-31 19:50:33,2024-01-31 19:56:07,1,0.83,1,N,141,262,1,7.2,2.5,0.5,2.0,0.0,1.0,15.7,2.5,0.0
2,2024-01-18 14:09:42,2024-01-18 14:14:47,1,0.51,1,N,186,164,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2024-01-26 10:32:32,2024-01-26 10:40:39,2,0.89,1,N,231,125,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
2,2024-01-20 12:23:42,2024-01-20 13:01:02,1,18.5,2,N,132,142,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75
2,2024-01-06 01:40:35,2024-01-06 01:45:50,1,1.1,1,N,249,113,1,7.2,1.0,0.5,1.83,0.0,1.0,14.03,2.5,0.0
1,2024-01-04 16:25:54,2024-01-04 16:35:06,2,1.5,1,N,239,24,2,9.3,5.0,0.5,0.0,0.0,1.0,15.8,2.5,0.0
2,2024-01-09 14:00:05,2024-01-09 14:07:23,1,1.02,1,N,237,236,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0
2,2024-01-09 09:01:43,2024-01-09 09:04:19,,0.38,,,113,113,0,11.36,0.0,0.5,0.0,0.0,1.0,15.36,,
2,2024-01-19 22:04:54,2024-01-19 22:09:35,2,0.83,1,N,151,239,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-05 21:42:23,2024-01-05 22:07:36,2,2.46,1,N,113,230,2,21.9,1.0,0.5,0.0,0.0,1.0,26.9,2.5,0.0
2,2024-01-12 17:47:42,2024-01-12 18:17:56,2,8.83,1,N,151,138,1,39.4,7.5,0.5,11.07,6.94,1.0,66.41,0.0,0.0
2,2024-01-27 00:53:32,2024-01-27 01:06:16,1,5.91,1,N,143,244,1,24.7,1.0,0.5,2.3,0.0,1.0,32.0,2.5,0.0
2,2024-01-17 14:18:09,2024-01-17 14:23:27,1,0.94,1,N,238,166,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2024-01-04 01:14:42,2024-01-04 01:34:57,1,10.68,1,N,229,54,1,42.2,1.0,0.5,9.44,0.0,1.0,56.64,2.5,0.0
2,2024-01-28 13:50:46,2024-01-28 13:56:09,1,0.91,1,N,141,140,1,7.2,0.0,0.5,1.5,0.0,1.0,12.7,2.5,0.0
1,2024-01-14 16:13:52,2024-01-14 16:28:57,3,0.0,1,N,230,162,1,13.5,5.0,0.5,5.0,0.0,1.0,25.0,2.5,0.0
2,2024-01-23 08:17:11,2024-01-23 08:28:26,1,1.09,1,N,68,164,1,11.4,0.0,0.5,2.0,0.0,1.0,17.4,2.5,0.0
2,2024-01-09 18:20:28,2024-01-09 18:39:33,,7.45,,,87,75,0,36.41,0.0,0.5,0.0,0.0,1.0,40.41,,
1,2024-01-17 22:27:11,2024-01-17 22:31:31,0,0.5,1,N,107,170,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0
2,2024-01-14 11:23:13,2024-01-14 11:54:00,1,12.42,1,N,138,48,1,51.3,5.0,0.5,0.0,6.94,1.0,68.99,2.5,1.75
2,2024-01-11 12:04:05,2024-01-11 13:10:25,1,21.12,1,N,132,231,1,89.1,0.0,0.5,0.0,0.0,1.0,94.85,2.5,1.75
2,2024-01-11 16:38:07,2024-01-11 17:33:11,2,11.07,1,N,132,49,1,59.0,2.5,0.5,12.95,0.0,1.0,77.7,0.0,1.75
2,2024-01-18 12:45:18,2024-01-18 13:06:05,1,4.94,1,N,87,164,1,27.5,0.0,0.5,1.0,0.0,1.0,32.5,2.5,0.0
